Date Published,Product Title,Advisory Title,Category,Post Link
2 May 2022,taste beauty fun dip flavored lip balm grape yumptious dip,FDA Advisory No.2022-0953 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic TASTE BEAUTY FUN DIP FLAVORED LIP BALM GRAPE YUMPTIOUS DIP,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0953-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-taste-beauty-fun-dip-flavored-lip-balm-grape-yumptious-dip/
2 May 2022,aura beauty naturals tomato pearl,FDA Advisory No.2022-0952 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic AURA BEAUTY NATURALS TOMATO PEARL,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0952-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-aura-beauty-naturals-tomato-pearl/
2 May 2022,sumax hair inhibitor gentle smooth,FDA Advisory No.2022-0970 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic SUMAX HAIR INHIBITOR GENTLE SMOOTH,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-sumax-hair-inhibitor-gentle-smooth/
2 May 2022,crafts of boracay aloe vera gel,FDA Advisory No.2022-0968 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic CRAFTS OF BORACAY ALOE VERA GEL,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0968-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-crafts-of-boracay-aloe-vera-gel/
2 May 2022,the amazing kojic soap,FDA Advisory No.2022-0967 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic THE AMAZING KOJIC SOAP,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0967-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-the-amazing-kojic-soap/
2 May 2022,huami olan product name in foreign characters,FDA Advisory No.2022-0965 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic HUAMI OLAN (PRODUCT NAME IN FOREIGN CHARACTERS),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0965-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-huami-olan-product-name-in-foreign-characters/
2 May 2022,loreal paris men expert shirt protect mark fighting anti perspirant,FDA Advisory No.2022-0964 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic L’OREAL PARIS MEN EXPERT SHIRT PROTECT MARK FIGHTING ANTI-PERSPIRANT,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0964-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-loreal-paris-men-expert-shirt-protect-mark-fighting-anti-perspirant/
22 April 2022,kiku premium skin cream,FDA Advisory No.2022-0929 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic KIKU PREMIUM SKIN CREAM,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0929-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-kiku-premium-skin-cream/
22 April 2022,skin secrets black bar,FDA Advisory No.2022-0928 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic SKIN SECRETS BLACK BAR,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0928-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-skin-secrets-black-bar/
22 April 2022,skin secrets insta gold exfoliating scrub,FDA Advisory No.2022-0927 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic SKIN SECRETS INSTA GOLD EXFOLIATING SCRUB,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0927-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-skin-secrets-insta-gold-exfoliating-scrub/
22 April 2022,glam o rose beauty collection glutathione kojic soap,FDA Advisory No.2022-0925 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic GLAM O’ ROSE BEAUTY COLLECTION GLUTATHIONE KOJIC SOAP,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0925-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-glam-o-rose-beauty-collection-glutathione-kojic-soap/
22 April 2022,glam o rose beauty collection glutathione whitening scrub,FDA Advisory No.2022-0924 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic GLAM O’ ROSE BEAUTY COLLECTION GLUTATHIONE WHITENING SCRUB,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0924-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-glam-o-rose-beauty-collection-glutathione-whitening-scrub/
22 April 2022,kiku japan herbal peeling gel,FDA Advisory No.2022-0923 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic KIKU JAPAN HERBAL PEELING GEL,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0923-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-kiku-japan-herbal-peeling-gel/
22 April 2022,franzie girl wild kiss cologne,FDA Advisory No.2022-0922 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic FRANZIE GIRL WILD KISS COLOGNE,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0922-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-franzie-girl-wild-kiss-cologne/
22 April 2022,franzie girl love addict cologne,FDA Advisory No.2022-0921 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic FRANZIE GIRL LOVE ADDICT COLOGNE,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0921-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-franzie-girl-love-addict-cologne/
22 April 2022,jergens ultra healing moisturizer,FDA Advisory No.2022-0899 || Product Information Safety Alert on the Cosmetic Product Jergens® Ultra Healing Moisturizer Due to the Presence of Pluralibacter gergoviae,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0899-product-information-safety-alert-on-the-cosmetic-product-jergens-ultra-healing-moisturizer-due-to-the-presence-of-pluralibacter-gergoviae/
22 April 2022,ls repair cream,FDA Advisory No.2022-0884 || Public Health Warning Against the Purchase and Use of the following Violative Cosmetic Products as Reported in the ASEAN Post-Marketing Alert System (PMAS),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0884-public-health-warning-against-the-purchase-and-use-of-the-following-violative-cosmetic-products-as-reported-in-the-asean-post-marketing-alert-system-pmas/
23 April 2022,ls luffiya treatment foundation,FDA Advisory No.2022-0884 || Public Health Warning Against the Purchase and Use of the following Violative Cosmetic Products as Reported in the ASEAN Post-Marketing Alert System (PMAS),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0884-public-health-warning-against-the-purchase-and-use-of-the-following-violative-cosmetic-products-as-reported-in-the-asean-post-marketing-alert-system-pmas/
22 April 2022,pomonas noni leaves 100 natural handmade soap,FDA Advisory No.2022-0872 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic POMONAS 100% NATURAL & HANDMADE SOAP:,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0872-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-pomonas-100-natural-handmade-soap/
23 April 2022,pomonas mango 100 natural handmade soap,FDA Advisory No.2022-0872 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic POMONAS 100% NATURAL & HANDMADE SOAP:,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0872-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-pomonas-100-natural-handmade-soap/
19 April 2022,99 baby face and hand cleaning wipes 70s product name in foreign characters,FDA Advisory No.2022-0885 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic 99% BABY FACE AND HAND CLEANING WIPES 70S (PRODUCT NAME IN FOREIGN CHARACTERS),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0885-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-99-baby-face-and-hand-cleaning-wipes-70s-product-name-in-foreign-characters/
19 April 2022,tanako aloe vera 92 soothing gel lip balm,FDA Advisory No.2022-0888 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic TANAKO ALOE VERA 92% SOOTHING GEL LIP BALM,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0888-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-tanako-aloe-vera-92-soothing-gel-lip-balm/
19 April 2022,lz runse dye repairer,FDA Advisory No.2022-0887 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic LZ.RUNSE DYE REPAIRER,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0887-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-lz-runse-dye-repairer/
19 April 2022,2080 pro clinic normal teeth total dental care toothpaste,FDA Advisory No.2022-0886 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic 2080 PRO CLINIC NORMAL TEETH TOTAL DENTAL CARE TOOTHPASTE,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0886-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-2080-pro-clinic-normal-teeth-total-dental-care-toothpaste/
19 April 2022,pasjel stretchmark and scar remover cream,FDA Advisory No.2022-0883 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic PASJEL STRETCHMARK AND SCAR REMOVER CREAM,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0883-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-pasjel-stretchmark-and-scar-remover-cream/
18 April 2022,horse oil combination,FDA Advisory No.2022-0893 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic HORSE OIL COMBINATION,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0893-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-horse-oil-combination/
18 April 2022,kao japan white soap 130 gram green citrus,FDA Advisory No.2022-0892 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic KAO JAPAN WHITE SOAP 130G GREEN CITRUS,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0892-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-kao-japan-white-soap-130g-green-citrus/
18 April 2022,rich and richest underarm deodorant,FDA Advisory No.2022-0898 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic RICH AND RICHEST COSMETICS MANUFACTURING UNDERARM WHITENING KIT:,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0898-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-rich-and-richest-cosmetics-manufacturing-underarm-whitening-kit/
18 April 2022,rich and richest underarm deo cream,FDA Advisory No.2022-0898 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic RICH AND RICHEST COSMETICS MANUFACTURING UNDERARM WHITENING KIT:,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0898-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-rich-and-richest-cosmetics-manufacturing-underarm-whitening-kit/
18 April 2022,rich and richest underarm whitening cream,FDA Advisory No.2022-0898 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic RICH AND RICHEST COSMETICS MANUFACTURING UNDERARM WHITENING KIT:,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0898-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-rich-and-richest-cosmetics-manufacturing-underarm-whitening-kit/
18 April 2022,greenika rejuvenating lotion,FDA Advisory No.2022-0890 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic GREENIKA REJUVENATING LOTION,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0890-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-greenika-rejuvenating-lotion/
18 April 2022,kao japan white soap floral scent,FDA Advisory No.2022-0889 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic KAO JAPAN WHITE SOAP FLORAL SCENT,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0889-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-kao-japan-white-soap-floral-scent/
18 April 2022,velvetcaretm isopropyl alcohol 70 solution,"FDA Advisory No.2022-0897 || Public Health Warning Against the Purchase and Use of Unauthorized, Misbranded and Adulterated Health Product “VELVETCARE™ ISOPROPYL ALCOHOL 70% SOLUTION”",Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0897-public-health-warning-against-the-purchase-and-use-of-unauthorized-misbranded-and-adulterated-health-product-velvetcare-isopropyl-alcohol-70-solution/
18 April 2022,noro revivegrassrepair sleeping mask variant resurrection grass,FDA Advisory No.2022-0896 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic NORO REVIVEGRASSREPAIR SLEEPING MASK (VARIANT RESURRECTION GRASS),Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0896-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-noro-revivegrassrepair-sleeping-mask-variant-resurrection-grass/
18 April 2022,velvetcaretm ethyl alcohol 70 solution green tea scent,"FDA Advisory No.2022-0895 || Public Health Warning Against the Purchase and Use of Unauthorized, Misbranded and Adulterated Health Product “VELVETCARE™ ETHYL ALCOHOL 70% SOLUTION (GREEN TEA SCENT)”",Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0895-public-health-warning-against-the-purchase-and-use-of-unauthorized-misbranded-and-adulterated-health-product-velvetcare-ethyl-alcohol-70-solution-green/
18 April 2022,body philosophy honolulu midnight passionfruit,FDA Advisory No.2022-0894 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic BODY PHILOSOPHY HONOLULU MIDNIGHT PASSIONFRUIT,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0894-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-body-philosophy-honolulu-midnight-passionfruit/
12 April 2022,jackie styling gel extra strong hold,FDA Advisory No.2022-0873 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic JACKIE STYLING GEL EXTRA STRONG HOLD,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0873-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-jackie-styling-gel-extra-strong-hold/
12 April 2022,dettol skincare antibacterial soap,FDA Advisory No.2022-0871 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic DETTOL SKINCARE ANTIBACTERIAL SOAP,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0871-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-dettol-skincare-antibacterial-soap/
12 April 2022,pinkflash ohmygloss lip gloss,FDA Advisory No.2022-0870 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic PINKFLASH OHMYGLOSS LIP GLOSS,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0870-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-pinkflash-ohmygloss-lip-gloss/
12 April 2022,heng de sterilization wet wipes,FDA Advisory No.2022-0869 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic HENG DE STERILIZATION WET WIPES,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0869-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-heng-de-sterilization-wet-wipes/
12 April 2022,greenika salicylic cleanser with cucumber extract,FDA Advisory No.2022-0868 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic GREENIKA SALICYLIC CLEANSER WITH CUCUMBER EXTRACT,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0868-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-greenika-salicylic-cleanser-with-cucumber-extract/
12 April 2022,nyx butter gloss lip gloss,FDA Advisory No.2022-0867 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic NYX BUTTER GLOSS LIP GLOSS,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0867-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-nyx-butter-gloss-lip-gloss/
12 April 2022,serumdipity by azelique anti aging hyaluronic acid facial serum,FDA Advisory No.2022-0865 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic SERUMDIPITY BY AZELIQUE ANTI-AGING HYALURONIC ACID FACIAL SERUM,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0865-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-serumdipity-by-azelique-anti-aging-hyaluronic-acid-facial-serum/
12 April 2022,beauty obsession tawas glutamansi underarm deo spray,FDA Advisory No.2022-0864 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic BEAUTY OBSESSION TAWAS GLUTAMANSI UNDERARM DEO SPRAY,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0864-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-beauty-obsession-tawas-glutamansi-underarm-deo-spray/
12 April 2022,professional skin care formula by dr alvin,FDA Advisory No.2022-0833 || Public Health Warning Against the Purchase and Use of Counterfeit Cosmetic Product “PROFESSIONAL SKIN CARE FORMULA BY DR. ALVIN”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0833-public-health-warning-against-the-purchase-and-use-of-counterfeit-cosmetic-product-professional-skin-care-formula-by-dr-alvin/
12 April 2022,elegant skin by dp skin touch facial whitening set,FDA Advisory No.2022-0799 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic “ELEGANT SKIN BY DP SKIN TOUCH FACIAL WHITENING SET”,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0799-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-elegant-skin-by-dp-skin-touch-facial-whitening-set/
12 April 2022,diwata hair grower conditioner,FDA Advisory No.2022-0853 || Public Health Warning Against the Purchase and Use of Unauthorized Cosmetic DIWATA HAIR GROWER CONDITIONER,Cosmetic Advisories,https://www.fda.gov.ph/fda-advisory-no-2022-0853-public-health-warning-against-the-purchase-and-use-of-unauthorized-cosmetic-diwata-hair-grower-conditioner/
